Model,Metric,Query,Rank,Video,Score
MiniLM,dot,Learn English with Jennifer Aniston interview,1,381NyVSorHo,0.7161
MiniLM,dot,Learn English with Jennifer Aniston interview,2,dsN6FiF9ncI,0.6839
MiniLM,dot,Learn English with Jennifer Aniston interview,3,5fBrINGT0Dg,0.5716
MiniLM,dot,Learn English with Jennifer Aniston interview,4,mNCS4_wqaPY,0.5557
MiniLM,dot,Learn English with Jennifer Aniston interview,5,SruvBaQa4UA,0.5525
MiniLM,dot,Learn English with Zootopia movie dialogue,1,UpQF2gdw5RY,0.7331
MiniLM,dot,Learn English with Zootopia movie dialogue,2,Ql17ws1pmiQ,0.6214
MiniLM,dot,Learn English with Zootopia movie dialogue,3,SkViUbosnD4,0.6094
MiniLM,dot,Learn English with Zootopia movie dialogue,4,HgB2UHli0fU,0.6085
MiniLM,dot,Learn English with Zootopia movie dialogue,5,67E6Dl6LaW4,0.6082
MiniLM,dot,Learn English with The Lion King movie scene,1,IIhWbZk2B3o,0.7407
MiniLM,dot,Learn English with The Lion King movie scene,2,HgB2UHli0fU,0.7391
MiniLM,dot,Learn English with The Lion King movie scene,3,Ql17ws1pmiQ,0.6206
MiniLM,dot,Learn English with The Lion King movie scene,4,SkViUbosnD4,0.5613
MiniLM,dot,Learn English with The Lion King movie scene,5,cj0_XhE_qxE,0.5543
MiniLM,dot,Learn English with Pirates of the Caribbean dialogue,1,ICVQ6wfZr3c,0.7798
MiniLM,dot,Learn English with Pirates of the Caribbean dialogue,2,UUAENx1NANg,0.725
MiniLM,dot,Learn English with Pirates of the Caribbean dialogue,3,iuQsu4HOlrA,0.7246
MiniLM,dot,Learn English with Pirates of the Caribbean dialogue,4,SkViUbosnD4,0.5505
MiniLM,dot,Learn English with Pirates of the Caribbean dialogue,5,dcCn9a8TC_I,0.5471
MiniLM,dot,Learn English with Beauty and the Beast conversation,1,aTYNX1pjwwk,0.6532
MiniLM,dot,Learn English with Beauty and the Beast conversation,2,1jdjbt8W3es,0.641
MiniLM,dot,Learn English with Beauty and the Beast conversation,3,Ql17ws1pmiQ,0.5916
MiniLM,dot,Learn English with Beauty and the Beast conversation,4,3xCQrnTYmzY,0.5454
MiniLM,dot,Learn English with Beauty and the Beast conversation,5,2MlWEVKMD_M,0.5331
MiniLM,dot,Learn English with Frozen movie scene,1,pKoH9GkEKxQ,0.6645
MiniLM,dot,Learn English with Frozen movie scene,2,PL7niJMDu5w,0.6607
MiniLM,dot,Learn English with Frozen movie scene,3,wdh9y2TkIns,0.6077
MiniLM,dot,Learn English with Frozen movie scene,4,tdn81jlykww,0.6033
MiniLM,dot,Learn English with Frozen movie scene,5,3W2gRl5UIDY,0.594
MiniLM,dot,Learn English with Toy Story movie dialogue,1,IYsurU_B4Qo,0.6519
MiniLM,dot,Learn English with Toy Story movie dialogue,2,q3UH86tOuDI,0.6215
MiniLM,dot,Learn English with Toy Story movie dialogue,3,SkViUbosnD4,0.6205
MiniLM,dot,Learn English with Toy Story movie dialogue,4,cHWHY-JpAHw,0.6199
MiniLM,dot,Learn English with Toy Story movie dialogue,5,pKoH9GkEKxQ,0.6169
MiniLM,dot,Learn English with Finding Nemo conversation,1,RjNka8csfYU,0.6489
MiniLM,dot,Learn English with Finding Nemo conversation,2,RlcSm5jf89o,0.6163
MiniLM,dot,Learn English with Finding Nemo conversation,3,Xr2px4Zmdtg,0.5874
MiniLM,dot,Learn English with Finding Nemo conversation,4,TswCNV6meYM,0.5709
MiniLM,dot,Learn English with Finding Nemo conversation,5,lEuqXNfn90Y,0.5542
MiniLM,dot,Learn English with Aladdin movie dialogue,1,SkViUbosnD4,0.6575
MiniLM,dot,Learn English with Aladdin movie dialogue,2,cj0_XhE_qxE,0.6312
MiniLM,dot,Learn English with Aladdin movie dialogue,3,pKoH9GkEKxQ,0.6292
MiniLM,dot,Learn English with Aladdin movie dialogue,4,Ql17ws1pmiQ,0.6249
MiniLM,dot,Learn English with Aladdin movie dialogue,5,WU0W0S5ILHY,0.6193
MiniLM,dot,Learn English with Maleficent movie scene,1,pKoH9GkEKxQ,0.6696
MiniLM,dot,Learn English with Maleficent movie scene,2,Xmgohhgb3pA,0.6549
MiniLM,dot,Learn English with Maleficent movie scene,3,wdh9y2TkIns,0.6396
MiniLM,dot,Learn English with Maleficent movie scene,4,tdn81jlykww,0.6349
MiniLM,dot,Learn English with Maleficent movie scene,5,YR1n_jid024,0.6161
MiniLM,dot,Learn English with Ice Age movie conversation,1,RjNka8csfYU,0.6187
MiniLM,dot,Learn English with Ice Age movie conversation,2,pKoH9GkEKxQ,0.6101
MiniLM,dot,Learn English with Ice Age movie conversation,3,PL7niJMDu5w,0.6069
MiniLM,dot,Learn English with Ice Age movie conversation,4,FZXyYuiyq2I,0.5894
MiniLM,dot,Learn English with Ice Age movie conversation,5,QaP6nhNyHb0,0.5886
MiniLM,dot,Learn English with Monsters Inc movie dialogue,1,_kafLt9bNyU,0.6919
MiniLM,dot,Learn English with Monsters Inc movie dialogue,2,k9MTueetF38,0.5939
MiniLM,dot,Learn English with Monsters Inc movie dialogue,3,SkViUbosnD4,0.5861
MiniLM,dot,Learn English with Monsters Inc movie dialogue,4,67E6Dl6LaW4,0.5795
MiniLM,dot,Learn English with Monsters Inc movie dialogue,5,Ql17ws1pmiQ,0.5694
MiniLM,dot,Learn English with Shrek movie expressions,1,Sev_UnaqWmM,0.7287
MiniLM,dot,Learn English with Shrek movie expressions,2,esG_czN6sOc,0.6905
MiniLM,dot,Learn English with Shrek movie expressions,3,WU0W0S5ILHY,0.5753
MiniLM,dot,Learn English with Shrek movie expressions,4,Ns9o3Ixysqo,0.5563
MiniLM,dot,Learn English with Shrek movie expressions,5,Ql17ws1pmiQ,0.5562
MiniLM,dot,Learn English with Disney movie conversations,1,SkViUbosnD4,0.7734
MiniLM,dot,Learn English with Disney movie conversations,2,3xCQrnTYmzY,0.7313
MiniLM,dot,Learn English with Disney movie conversations,3,Ql17ws1pmiQ,0.7177
MiniLM,dot,Learn English with Disney movie conversations,4,q3UH86tOuDI,0.7137
MiniLM,dot,Learn English with Disney movie conversations,5,67E6Dl6LaW4,0.7083
MiniLM,dot,Learn English with How I Met Your Mother dialogue,1,RQuL3lsuarQ,0.502
MiniLM,dot,Learn English with How I Met Your Mother dialogue,2,KEWge76EHpA,0.4744
MiniLM,dot,Learn English with How I Met Your Mother dialogue,3,MKv55DyDk0Y,0.4738
MiniLM,dot,Learn English with How I Met Your Mother dialogue,4,wdh9y2TkIns,0.4694
MiniLM,dot,Learn English with How I Met Your Mother dialogue,5,v2AQ2k8PSI0,0.4677
MiniLM,dot,Learn English with Friends TV series conversation,1,2li3fhbUnXI,0.6757
MiniLM,dot,Learn English with Friends TV series conversation,2,RQuL3lsuarQ,0.6666
MiniLM,dot,Learn English with Friends TV series conversation,3,fRseMUZ2NOM,0.6435
MiniLM,dot,Learn English with Friends TV series conversation,4,FZoeUNG_x4I,0.6386
MiniLM,dot,Learn English with Friends TV series conversation,5,uW-I9SFuU1A,0.637
MiniLM,dot,Learn English with rap songs pronunciation,1,soZc03vH_qQ,0.6902
MiniLM,dot,Learn English with rap songs pronunciation,2,gj9SQk-rlkQ,0.6529
MiniLM,dot,Learn English with rap songs pronunciation,3,VAAOTyfO-Oo,0.6101
MiniLM,dot,Learn English with rap songs pronunciation,4,ys0SYYPLVOg,0.6088
MiniLM,dot,Learn English with rap songs pronunciation,5,lz_gewAzBm8,0.579
MiniLM,dot,Learn English with Eminem lyrics pronunciation,1,soZc03vH_qQ,0.6763
MiniLM,dot,Learn English with Eminem lyrics pronunciation,2,HBVX1D1SerE,0.6346
MiniLM,dot,Learn English with Eminem lyrics pronunciation,3,gj9SQk-rlkQ,0.6105
MiniLM,dot,Learn English with Eminem lyrics pronunciation,4,CflETAu1f4I,0.5909
MiniLM,dot,Learn English with Eminem lyrics pronunciation,5,u53Seni_i8U,0.5201
MiniLM,dot,Learn English with Queen song vocabulary,1,ys0SYYPLVOg,0.6317
MiniLM,dot,Learn English with Queen song vocabulary,2,A_zhjxLLA08,0.6238
MiniLM,dot,Learn English with Queen song vocabulary,3,E7mbFm3NAp0,0.6221
MiniLM,dot,Learn English with Queen song vocabulary,4,VAAOTyfO-Oo,0.594
MiniLM,dot,Learn English with Queen song vocabulary,5,xpt3bJEjc-A,0.5935
MiniLM,dot,Learn English with Ariana Grande song dialogue,1,CYkM3zOmjUE,0.72
MiniLM,dot,Learn English with Ariana Grande song dialogue,2,VAAOTyfO-Oo,0.6873
MiniLM,dot,Learn English with Ariana Grande song dialogue,3,PsPB_mnGK8s,0.6345
MiniLM,dot,Learn English with Ariana Grande song dialogue,4,ys0SYYPLVOg,0.6266
MiniLM,dot,Learn English with Ariana Grande song dialogue,5,lz_gewAzBm8,0.6234
MiniLM,dot,Learn English with Taylor Swift song expressions,1,bUpTiOgMJu4,0.6996
MiniLM,dot,Learn English with Taylor Swift song expressions,2,sn4eOnRyJVg,0.6411
MiniLM,dot,Learn English with Taylor Swift song expressions,3,lz_gewAzBm8,0.6187
MiniLM,dot,Learn English with Taylor Swift song expressions,4,BrWkotDAvfg,0.613
MiniLM,dot,Learn English with Taylor Swift song expressions,5,ys0SYYPLVOg,0.5803
MiniLM,dot,Learn English with Billie Eilish song pronunciation,1,2EhiOgkklY0,0.6759
MiniLM,dot,Learn English with Billie Eilish song pronunciation,2,VAAOTyfO-Oo,0.506
MiniLM,dot,Learn English with Billie Eilish song pronunciation,3,ys0SYYPLVOg,0.487
MiniLM,dot,Learn English with Billie Eilish song pronunciation,4,fwrD70WeSzs,0.4864
MiniLM,dot,Learn English with Billie Eilish song pronunciation,5,lz_gewAzBm8,0.4837
MiniLM,dot,Learn English with Michael Jackson song lyrics,1,soZc03vH_qQ,0.4896
MiniLM,dot,Learn English with Michael Jackson song lyrics,2,fwrD70WeSzs,0.4788
MiniLM,dot,Learn English with Michael Jackson song lyrics,3,u53Seni_i8U,0.4694
MiniLM,dot,Learn English with Michael Jackson song lyrics,4,2EhiOgkklY0,0.456
MiniLM,dot,Learn English with Michael Jackson song lyrics,5,lz_gewAzBm8,0.4456
MiniLM,dot,Learn English with Jonas Brothers song dialogue,1,u53Seni_i8U,0.568
MiniLM,dot,Learn English with Jonas Brothers song dialogue,2,fwrD70WeSzs,0.5435
MiniLM,dot,Learn English with Jonas Brothers song dialogue,3,lEuqXNfn90Y,0.5357
MiniLM,dot,Learn English with Jonas Brothers song dialogue,4,g82BjCFBH-8,0.5321
MiniLM,dot,Learn English with Jonas Brothers song dialogue,5,wrFIrqeWGcU,0.5292
MiniLM,dot,Learn English with Lady Gaga song vocabulary,1,VAAOTyfO-Oo,0.7433
MiniLM,dot,Learn English with Lady Gaga song vocabulary,2,A_zhjxLLA08,0.662
MiniLM,dot,Learn English with Lady Gaga song vocabulary,3,3GCmsMI5iAY,0.6617
MiniLM,dot,Learn English with Lady Gaga song vocabulary,4,ys0SYYPLVOg,0.6208
MiniLM,dot,Learn English with Lady Gaga song vocabulary,5,CYkM3zOmjUE,0.5843
MiniLM,dot,Learn English with Bob Marley song expressions,1,Ejb9b0veUPA,0.4676
MiniLM,dot,Learn English with Bob Marley song expressions,2,DiBxjkkGb5o,0.4676
MiniLM,dot,Learn English with Bob Marley song expressions,3,soZc03vH_qQ,0.4623
MiniLM,dot,Learn English with Bob Marley song expressions,4,19iestleXXc,0.4585
MiniLM,dot,Learn English with Bob Marley song expressions,5,ys0SYYPLVOg,0.4411
MiniLM,dot,Understand fast English without subtitles,1,lhugwz26kUc,0.717
MiniLM,dot,Understand fast English without subtitles,2,tdn81jlykww,0.6193
MiniLM,dot,Understand fast English without subtitles,3,s3p2EoAzhtE,0.6169
MiniLM,dot,Understand fast English without subtitles,4,xV-GT84xzE8,0.6079
MiniLM,dot,Understand fast English without subtitles,5,tCrpvHJ52T0,0.6038
MiniLM,dot,How to understand movies without subtitles,1,lhugwz26kUc,0.664
MiniLM,dot,How to understand movies without subtitles,2,s3p2EoAzhtE,0.6527
MiniLM,dot,How to understand movies without subtitles,3,T-FXi4Buqps,0.6179
MiniLM,dot,How to understand movies without subtitles,4,tdn81jlykww,0.5797
MiniLM,dot,How to understand movies without subtitles,5,Xmgohhgb3pA,0.5749
MiniLM,dot,How to learn English with Netflix shows,1,xsUEm_faz_w,0.7879
MiniLM,dot,How to learn English with Netflix shows,2,fRseMUZ2NOM,0.7043
MiniLM,dot,How to learn English with Netflix shows,3,RQuL3lsuarQ,0.6655
MiniLM,dot,How to learn English with Netflix shows,4,7nPv7pAFkio,0.6521
MiniLM,dot,How to learn English with Netflix shows,5,wdh9y2TkIns,0.647
MiniLM,dot,How to improve English listening with TV series,1,VZJaXyjs9RI,0.6965
MiniLM,dot,How to improve English listening with TV series,2,lhugwz26kUc,0.657
MiniLM,dot,How to improve English listening with TV series,3,FZoeUNG_x4I,0.6551
MiniLM,dot,How to improve English listening with TV series,4,RQuL3lsuarQ,0.6334
MiniLM,dot,How to improve English listening with TV series,5,fRseMUZ2NOM,0.6215
MiniLM,dot,How to learn English with movie scenes,1,pKoH9GkEKxQ,0.7416
MiniLM,dot,How to learn English with movie scenes,2,tdn81jlykww,0.7251
MiniLM,dot,How to learn English with movie scenes,3,Xmgohhgb3pA,0.7171
MiniLM,dot,How to learn English with movie scenes,4,wdh9y2TkIns,0.7127
MiniLM,dot,How to learn English with movie scenes,5,fRseMUZ2NOM,0.6856
MiniLM,dot,How to understand fast native English speech,1,xV-GT84xzE8,0.6548
MiniLM,dot,How to understand fast native English speech,2,F23Bm4FrwJI,0.6369
MiniLM,dot,How to understand fast native English speech,3,tCrpvHJ52T0,0.6349
MiniLM,dot,How to understand fast native English speech,4,KEWge76EHpA,0.6327
MiniLM,dot,How to understand fast native English speech,5,LPA52CoT44w,0.6322
MiniLM,dot,How to learn English with TV show dialogue,1,RQuL3lsuarQ,0.6984
MiniLM,dot,How to learn English with TV show dialogue,2,FZoeUNG_x4I,0.6804
MiniLM,dot,How to learn English with TV show dialogue,3,fRseMUZ2NOM,0.674
MiniLM,dot,How to learn English with TV show dialogue,4,lhugwz26kUc,0.6549
MiniLM,dot,How to learn English with TV show dialogue,5,2li3fhbUnXI,0.6446
MiniLM,dot,How to practice English listening with movies,1,pKoH9GkEKxQ,0.6958
MiniLM,dot,How to practice English listening with movies,2,ys0SYYPLVOg,0.6926
MiniLM,dot,How to practice English listening with movies,3,fRseMUZ2NOM,0.6879
MiniLM,dot,How to practice English listening with movies,4,VZJaXyjs9RI,0.6712
MiniLM,dot,How to practice English listening with movies,5,lhugwz26kUc,0.667
MiniLM,dot,How to learn real English expressions from movies,1,pKoH9GkEKxQ,0.7019
MiniLM,dot,How to learn real English expressions from movies,2,Xmgohhgb3pA,0.6915
MiniLM,dot,How to learn real English expressions from movies,3,3W2gRl5UIDY,0.6816
MiniLM,dot,How to learn real English expressions from movies,4,_WTEzSLs3LU,0.6814
MiniLM,dot,How to learn real English expressions from movies,5,tdn81jlykww,0.6785
MiniLM,dot,How to understand jokes in English TV shows,1,apI6j_LQYAA,0.5677
MiniLM,dot,How to understand jokes in English TV shows,2,RQuL3lsuarQ,0.5632
MiniLM,dot,How to understand jokes in English TV shows,3,ufCndfbsfpw,0.5623
MiniLM,dot,How to understand jokes in English TV shows,4,jslJbssyfUQ,0.5606
MiniLM,dot,How to understand jokes in English TV shows,5,FZoeUNG_x4I,0.5495
MiniLM,dot,Real English expressions used by native speakers,1,xV-GT84xzE8,0.494
MiniLM,dot,Real English expressions used by native speakers,2,Q5wMunSQHK4,0.4868
MiniLM,dot,Real English expressions used by native speakers,3,IjEax-B7lrg,0.4722
MiniLM,dot,Real English expressions used by native speakers,4,FZXyYuiyq2I,0.4633
MiniLM,dot,Real English expressions used by native speakers,5,g82BjCFBH-8,0.4618
MiniLM,dot,Common phrases used in American TV series,1,a79pawTkIx8,0.4622
MiniLM,dot,Common phrases used in American TV series,2,JteHl9PQEIU,0.4483
MiniLM,dot,Common phrases used in American TV series,3,YONM8R2_iu8,0.4202
MiniLM,dot,Common phrases used in American TV series,4,7Ck3q5GaF5M,0.4123
MiniLM,dot,Common phrases used in American TV series,5,F9hBErKjL_Y,0.4067
MiniLM,dot,English slang used in movie dialogues,1,jslJbssyfUQ,0.4415
MiniLM,dot,English slang used in movie dialogues,2,Rs_wuc9J4Wo,0.4387
MiniLM,dot,English slang used in movie dialogues,3,fpbdQBcuJ_E,0.4382
MiniLM,dot,English slang used in movie dialogues,4,YONM8R2_iu8,0.4339
MiniLM,dot,English slang used in movie dialogues,5,67E6Dl6LaW4,0.4241
MiniLM,dot,Daily English expressions used by natives,1,Q5wMunSQHK4,0.4933
MiniLM,dot,Daily English expressions used by natives,2,xV-GT84xzE8,0.4732
MiniLM,dot,Daily English expressions used by natives,3,JDYksdXAOOU,0.4628
MiniLM,dot,Daily English expressions used by natives,4,FZXyYuiyq2I,0.4621
MiniLM,dot,Daily English expressions used by natives,5,a79pawTkIx8,0.4531
MiniLM,dot,Natural English pronunciation in movies,1,Nb7KuhBVCH8,0.5514
MiniLM,dot,Natural English pronunciation in movies,2,pKoH9GkEKxQ,0.5363
MiniLM,dot,Natural English pronunciation in movies,3,67E6Dl6LaW4,0.526
MiniLM,dot,Natural English pronunciation in movies,4,tdn81jlykww,0.5245
MiniLM,dot,Natural English pronunciation in movies,5,fRseMUZ2NOM,0.5176
MiniLM,dot,Connected speech examples in movie dialogue,1,Xmgohhgb3pA,0.4715
MiniLM,dot,Connected speech examples in movie dialogue,2,wOx50owZLyA,0.4554
MiniLM,dot,Connected speech examples in movie dialogue,3,67E6Dl6LaW4,0.4282
MiniLM,dot,Connected speech examples in movie dialogue,4,xQI0Kqu7x4o,0.4219
MiniLM,dot,Connected speech examples in movie dialogue,5,pKoH9GkEKxQ,0.4196
MiniLM,dot,Reduced speech in native English conversation,1,xV-GT84xzE8,0.5084
MiniLM,dot,Reduced speech in native English conversation,2,KEWge76EHpA,0.5072
MiniLM,dot,Reduced speech in native English conversation,3,F23Bm4FrwJI,0.5057
MiniLM,dot,Reduced speech in native English conversation,4,L5EW4uRl_ps,0.5019
MiniLM,dot,Reduced speech in native English conversation,5,tCrpvHJ52T0,0.4882
MiniLM,dot,Shadowing technique with TV series dialogue,1,mxG8Ls1SQz8,0.3745
MiniLM,dot,Shadowing technique with TV series dialogue,2,JteHl9PQEIU,0.3491
MiniLM,dot,Shadowing technique with TV series dialogue,3,K0ddpZQxOZs,0.3429
MiniLM,dot,Shadowing technique with TV series dialogue,4,b8XK8K1jjrg,0.339
MiniLM,dot,Shadowing technique with TV series dialogue,5,-kXpw-AcEoM,0.3373
MiniLM,dot,English listening practice with TV show scenes,1,VZJaXyjs9RI,0.6263
MiniLM,dot,English listening practice with TV show scenes,2,FZoeUNG_x4I,0.6086
MiniLM,dot,English listening practice with TV show scenes,3,RQuL3lsuarQ,0.5942
MiniLM,dot,English listening practice with TV show scenes,4,lhugwz26kUc,0.5831
MiniLM,dot,English listening practice with TV show scenes,5,uW-I9SFuU1A,0.5693
MiniLM,dot,English pronunciation practice with movie dialogue,1,pKoH9GkEKxQ,0.6282
MiniLM,dot,English pronunciation practice with movie dialogue,2,PL7niJMDu5w,0.6009
MiniLM,dot,English pronunciation practice with movie dialogue,3,tdn81jlykww,0.5935
MiniLM,dot,English pronunciation practice with movie dialogue,4,Xmgohhgb3pA,0.5918
MiniLM,dot,English pronunciation practice with movie dialogue,5,fRseMUZ2NOM,0.589
MiniLM,dot,Best TV series to learn English fast,1,7Ck3q5GaF5M,0.6609
MiniLM,dot,Best TV series to learn English fast,2,JteHl9PQEIU,0.6494
MiniLM,dot,Best TV series to learn English fast,3,fRseMUZ2NOM,0.6343
MiniLM,dot,Best TV series to learn English fast,4,5i8s5XMzEoA,0.6175
MiniLM,dot,Best TV series to learn English fast,5,4rX4sH8PMFc,0.6055
MiniLM,dot,Best movies to learn English listening,1,V1mhdFpsYFA,0.7244
MiniLM,dot,Best movies to learn English listening,2,pKoH9GkEKxQ,0.6031
MiniLM,dot,Best movies to learn English listening,3,dcCn9a8TC_I,0.5872
MiniLM,dot,Best movies to learn English listening,4,wdh9y2TkIns,0.5746
MiniLM,dot,Best movies to learn English listening,5,67E6Dl6LaW4,0.5578
MiniLM,dot,How to train your ear with English movies,1,pKoH9GkEKxQ,0.6278
MiniLM,dot,How to train your ear with English movies,2,PL7niJMDu5w,0.6234
MiniLM,dot,How to train your ear with English movies,3,fRseMUZ2NOM,0.6221
MiniLM,dot,How to train your ear with English movies,4,Xmgohhgb3pA,0.6019
MiniLM,dot,How to train your ear with English movies,5,67E6Dl6LaW4,0.5963
MiniLM,dot,How to improve speaking using TV shows,1,Vcum4dzafOE,0.5659
MiniLM,dot,How to improve speaking using TV shows,2,lhugwz26kUc,0.5499
MiniLM,dot,How to improve speaking using TV shows,3,VZJaXyjs9RI,0.5324
MiniLM,dot,How to improve speaking using TV shows,4,1puk6bREVMI,0.519
MiniLM,dot,How to improve speaking using TV shows,5,KEWge76EHpA,0.5065
MiniLM,dot,How to learn vocabulary from movie scenes,1,2uYHIfVOcvE,0.6562
MiniLM,dot,How to learn vocabulary from movie scenes,2,Xmgohhgb3pA,0.6462
MiniLM,dot,How to learn vocabulary from movie scenes,3,xQI0Kqu7x4o,0.6135
