Model,Metric,Query,Rank,Video,Score
MPNet,cityblock,What is object oriented programming in Java,2,LN45TyPWAAg,21.221601203431874
MPNet,cityblock,What is object oriented programming in Java,3,ZD7CB6wKg8A,21.914675105071183
MPNet,cityblock,What is object oriented programming in Java,4,1XE-_s4ZBT8,21.920225753336723
MPNet,cityblock,What is object oriented programming in Java,5,hx_DRanBRRM,22.191815376810894
MPNet,cityblock,What are 2D arrays in Java,1,Qf3Nczxm2AY,15.753657665800887
MPNet,cityblock,What are 2D arrays in Java,2,Vh4krbTnTAA,19.10659698105873
MPNet,cityblock,What are 2D arrays in Java,3,9dr2mHYYoug,19.744287044021334
MPNet,cityblock,What are 2D arrays in Java,4,wsTSREgCE5E,21.508939846602303
MPNet,cityblock,What are 2D arrays in Java,5,nhIB2S6NiFA,22.0881761292965
MPNet,cityblock,What is Python programming,1,8KCuHHeC_M0,17.44362515371745
MPNet,cityblock,What is Python programming,2,XKHEtdqhLK8,18.61246619067188
MPNet,cityblock,What is Python programming,3,q2SGW2VgwAM,20.83229465068871
MPNet,cityblock,What is Python programming,4,1XE-_s4ZBT8,21.118234418144738
MPNet,cityblock,What is Python programming,5,vg7Hwd9TANY,21.305223537049187
MPNet,cityblock,What are Python projects for beginners,1,XKHEtdqhLK8,19.083460613401655
MPNet,cityblock,What are Python projects for beginners,2,8KCuHHeC_M0,19.952895873502058
MPNet,cityblock,What are Python projects for beginners,3,1XE-_s4ZBT8,23.014484342066226
MPNet,cityblock,What are Python projects for beginners,4,q2SGW2VgwAM,23.07791699687462
MPNet,cityblock,What are Python projects for beginners,5,JVQNywo4AbU,23.119225301939196
MPNet,cityblock,How to build a weather app in Python,1,Q4377DH5Jso,12.965663728174661
MPNet,cityblock,How to build a weather app in Python,2,VaDUGPMjzOM,20.640340585959223
MPNet,cityblock,How to build a weather app in Python,3,8KCuHHeC_M0,22.358547378003692
MPNet,cityblock,How to build a weather app in Python,4,l7IMBy4_nhA,22.974612371059607
MPNet,cityblock,How to build a weather app in Python,5,Uvqmv3PGiXM,23.108054798762993
MPNet,cityblock,What is React JS,1,CgkZ7MvWUAA,17.349221466656175
MPNet,cityblock,What is React JS,2,L-1sP3Ljhsg,21.87603714255333
MPNet,cityblock,What is React JS,3,Y62mbztjmus,22.353772348421913
MPNet,cityblock,What is React JS,4,nbAaUpNDhRY,22.636208640918838
MPNet,cityblock,What is React JS,5,9wiWzu_tRB0,22.831552330586405
MPNet,cityblock,What is async await in JavaScript,1,Coyy79wRz_s,17.136440016537108
MPNet,cityblock,What is async await in JavaScript,2,9j1dZwFEJ-c,18.751395850890646
MPNet,cityblock,What is async await in JavaScript,3,NOzi4wBHn0o,19.570115483981112
MPNet,cityblock,What is async await in JavaScript,4,HFaxylC7bUc,23.933570423637434
MPNet,cityblock,What is async await in JavaScript,5,NO5kUNxGIu0,26.00592795286579
MPNet,chebyshev,What are NumPy data types,1,fPopFeqw5sk,0.10336200334131718
MPNet,chebyshev,What are NumPy data types,2,6WaBryk4fkE,0.11405761167407036
MPNet,chebyshev,What are NumPy data types,3,81i_uSX9Vic,0.11430502310395241
MPNet,chebyshev,What are NumPy data types,4,JVQNywo4AbU,0.13605403155088425
MPNet,chebyshev,What are NumPy data types,5,gOMW_n2-2Mw,0.1383792832493782
MPNet,chebyshev,What are important NumPy functions,1,81i_uSX9Vic,0.09954738989472389
MPNet,chebyshev,What are important NumPy functions,2,IljPHDyBRog,0.11885953694581985
MPNet,chebyshev,What are important NumPy functions,3,fPopFeqw5sk,0.11892378330230713
MPNet,chebyshev,What are important NumPy functions,4,6WaBryk4fkE,0.12667926028370857
MPNet,chebyshev,What are important NumPy functions,5,fy5QsDJmctQ,0.13069593533873558
MPNet,chebyshev,What are Python iterators,1,k0D3MQwLn7A,0.1095374021679163
MPNet,chebyshev,What are Python iterators,2,89cGQjB5R4M,0.12275215610861778
MPNet,chebyshev,What are Python iterators,3,vg7Hwd9TANY,0.12345452606678009
MPNet,chebyshev,What are Python iterators,4,ZBlxaXMN_hU,0.12678009271621704
MPNet,chebyshev,What are Python iterators,5,q2SGW2VgwAM,0.1295631155371666
MPNet,chebyshev,What are Python generators,1,ZBlxaXMN_hU,0.11637553200125694
MPNet,chebyshev,What are Python generators,2,TPUdUkFHD5I,0.12326033785939217
MPNet,chebyshev,What are Python generators,3,gOMW_n2-2Mw,0.13163787126541138
MPNet,chebyshev,What are Python generators,4,2KzyvzeWFbQ,0.1352125070989132
MPNet,chebyshev,What are Python generators,5,LN45TyPWAAg,0.13577508926391602
MPNet,chebyshev,What is Matplotlib in Python,1,c9vhHUGdav0,0.11297119781374931
MPNet,chebyshev,What is Matplotlib in Python,2,hunq_UOdmoo,0.12136491015553474
MPNet,chebyshev,What is Matplotlib in Python,3,hyydAO2qSXQ,0.1334471977315843
MPNet,chebyshev,What is Matplotlib in Python,4,LI8KQ3pjQug,0.1399231106042862
MPNet,chebyshev,What is Matplotlib in Python,5,8KCuHHeC_M0,0.14251069724559784
MPNet,chebyshev,How to customize Matplotlib plots,1,hunq_UOdmoo,0.09530389308929443
MPNet,chebyshev,How to customize Matplotlib plots,2,c9vhHUGdav0,0.11413805559277534
MPNet,chebyshev,How to customize Matplotlib plots,3,REtiFfgj8SU,0.13862362131476402
MPNet,chebyshev,How to customize Matplotlib plots,4,89cGQjB5R4M,0.1392919421195984
MPNet,chebyshev,How to customize Matplotlib plots,5,8mJ-OhcfpYg,0.1397150754928589
MPNet,chebyshev,What is a Pandas DataFrame,1,OUnnuKHbmbU,0.10345818102359772
MPNet,chebyshev,What is a Pandas DataFrame,2,fPopFeqw5sk,0.13238811120390892
MPNet,chebyshev,What is a Pandas DataFrame,3,gOMW_n2-2Mw,0.13381782919168472
MPNet,chebyshev,What is a Pandas DataFrame,4,89cGQjB5R4M,0.13691502809524536
MPNet,chebyshev,What is a Pandas DataFrame,5,87SH2Cn0s9A,0.13943108264356852
MPNet,chebyshev,What is NumPy slicing,1,6WaBryk4fkE,0.08786591328680515
MPNet,chebyshev,What is NumPy slicing,2,wGlnsJFnGAI,0.101490069180727
MPNet,chebyshev,What is NumPy slicing,3,fPopFeqw5sk,0.10667970217764378
MPNet,chebyshev,What is NumPy slicing,4,c9vhHUGdav0,0.13228090479969978
MPNet,chebyshev,What is NumPy slicing,5,6Hk2aE_SRzY,0.13320612907409668
MPNet,chebyshev,How to convert decimal to hexadecimal,1,aMME_rYkoOU,0.09466421604156494
MPNet,chebyshev,How to convert decimal to hexadecimal,2,mjiHc965UME,0.09986283630132675
MPNet,chebyshev,How to convert decimal to hexadecimal,3,fy5QsDJmctQ,0.1255267821252346
MPNet,chebyshev,How to convert decimal to hexadecimal,4,tg5Wv9Ba1lI,0.13085636496543884
MPNet,chebyshev,How to convert decimal to hexadecimal,5,b4DPj0XAfSg,0.1325760781764984
MPNet,chebyshev,What is the binary number system,1,tg5Wv9Ba1lI,0.10941898450255394
MPNet,chebyshev,What is the binary number system,2,J6qXny_UAK4,0.12080451380461454
MPNet,chebyshev,What is the binary number system,3,wsTSREgCE5E,0.12112769670784473
MPNet,chebyshev,What is the binary number system,4,Gt2yBZAhsGM,0.1297149322926998
MPNet,chebyshev,What is the binary number system,5,IgdIfGW-cVU,0.13025172799825668
MPNet,chebyshev,What are arrays in C programming,1,y4siEcxgOpM,0.08963019354268909
MPNet,chebyshev,What are arrays in C programming,2,Vh4krbTnTAA,0.09403039515018463
MPNet,chebyshev,What are arrays in C programming,3,6Hk2aE_SRzY,0.09494908899068832
MPNet,chebyshev,What are arrays in C programming,4,ZwSyuqbeN0c,0.11001358740031719
MPNet,chebyshev,What are arrays in C programming,5,DplxIq0mc_Y,0.11129460856318474
MPNet,chebyshev,What is dynamic memory allocation in C,1,fc19HhHKtrA,0.11363557912409306
MPNet,chebyshev,What is dynamic memory allocation in C,2,aIQk1O08zpg,0.11438627913594246
MPNet,chebyshev,What is dynamic memory allocation in C,3,rUXjvybSPWc,0.11911466578021646
MPNet,chebyshev,What is dynamic memory allocation in C,4,qLVrwCvVPGo,0.1252548210322857
MPNet,chebyshev,What is dynamic memory allocation in C,5,iLZOL-hmr7M,0.1305915154516697
MPNet,chebyshev,How to read files in C,1,Hzg3kCHJcxI,0.09261876996606588
MPNet,chebyshev,How to read files in C,2,eIlcl-mt3tg,0.09691778384149075
MPNet,chebyshev,How to read files in C,3,6Hk2aE_SRzY,0.11545785749331117
MPNet,chebyshev,How to read files in C,4,Lk-b45vrT8U,0.12057066708803177
MPNet,chebyshev,How to read files in C,5,y4siEcxgOpM,0.12499724701046944
MPNet,chebyshev,What are for loops in C,1,zdAggA1q0eo,0.09797182865440845
MPNet,chebyshev,What are for loops in C,2,6Hk2aE_SRzY,0.10028611868619919
MPNet,chebyshev,What are for loops in C,3,y4siEcxgOpM,0.10489192605018616
MPNet,chebyshev,What are for loops in C,4,N1twTeNMdOE,0.1101246802136302
MPNet,chebyshev,What are for loops in C,5,87SH2Cn0s9A,0.11514456197619438
MPNet,chebyshev,What are function prototypes in C,1,NEj2H7SoTzQ,0.09983130544424057
MPNet,chebyshev,What are function prototypes in C,2,aIQk1O08zpg,0.1338644027709961
MPNet,chebyshev,What are function prototypes in C,3,rUXjvybSPWc,0.1372598111629486
MPNet,chebyshev,What are function prototypes in C,4,5mqHzWIzruM,0.1372968554496765
MPNet,chebyshev,What are function prototypes in C,5,87SH2Cn0s9A,0.13928581401705742
MPNet,chebyshev,What is a switch statement in C,1,NtlSzRWhaOc,0.0793756153434515
MPNet,chebyshev,What is a switch statement in C,2,5mqHzWIzruM,0.11309378780424595
MPNet,chebyshev,What is a switch statement in C,3,IxBMVztdlr4,0.11648594588041306
MPNet,chebyshev,What is a switch statement in C,4,ah5bAnGpmKY,0.11751805618405342
MPNet,chebyshev,What is a switch statement in C,5,pSPQnXleaS8,0.11956135183572769
MPNet,chebyshev,What is Java multithreading,1,taI7G6U29L8,0.11691855639219284
MPNet,chebyshev,What is Java multithreading,2,9dr2mHYYoug,0.13067569769918919
MPNet,chebyshev,What is Java multithreading,3,QEF62Fm81h4,0.13376189768314362
MPNet,chebyshev,What is Java multithreading,4,Kmgo00avvEw,0.13734448328614235
MPNet,chebyshev,What is Java multithreading,5,XhH93_woZIY,0.13789939507842064
MPNet,chebyshev,What are Java anonymous classes,1,ZD7CB6wKg8A,0.12975271418690681
MPNet,chebyshev,What are Java anonymous classes,2,QEF62Fm81h4,0.13400648534297943
MPNet,chebyshev,What are Java anonymous classes,3,23VT2wh3BG4,0.13971440121531487
MPNet,chebyshev,What are Java anonymous classes,4,06BrbJm7Sho,0.14018820598721504
MPNet,chebyshev,What are Java anonymous classes,5,nhIB2S6NiFA,0.14100296050310135
MPNet,chebyshev,How to write files in Java,1,Pg0aoSbrqOE,0.0898548997938633
MPNet,chebyshev,How to write files in Java,2,A6sA9KItwpY,0.12123224139213562
MPNet,chebyshev,How to write files in Java,3,Hzg3kCHJcxI,0.12206040322780609
MPNet,chebyshev,How to write files in Java,4,eIlcl-mt3tg,0.12236987799406052
MPNet,chebyshev,How to write files in Java,5,q8WDvrjPt0M,0.12921899557113647
MPNet,chebyshev,What is Java ArrayList,1,wsTSREgCE5E,0.1075292038731277
MPNet,chebyshev,What is Java ArrayList,2,nhIB2S6NiFA,0.11342709511518478
MPNet,chebyshev,What is Java ArrayList,3,9dr2mHYYoug,0.11442821100354195
MPNet,chebyshev,What is Java ArrayList,4,Qf3Nczxm2AY,0.11828707158565521
MPNet,chebyshev,What is Java ArrayList,5,ah5bAnGpmKY,0.12434138730168343
MPNet,chebyshev,What are Java getters and setters,1,OjrR_C_UPjc,0.09438246488571167
MPNet,chebyshev,What are Java getters and setters,2,KQVCAnh6Afk,0.11215716414153576
MPNet,chebyshev,What are Java getters and setters,3,DYbi93vuSaU,0.1154028195887804
MPNet,chebyshev,What are Java getters and setters,4,Jx12Vf0VxmY,0.1183176189661026
MPNet,chebyshev,What are Java getters and setters,5,GvbdMwfjB98,0.1192668192088604
MPNet,chebyshev,What is method overriding in Java,1,hx_DRanBRRM,0.09221013495698571
MPNet,chebyshev,What is method overriding in Java,2,nhnAx79gxCM,0.09816169738769531
MPNet,chebyshev,What is method overriding in Java,3,v5p_SUfi710,0.11724476143717766
MPNet,chebyshev,What is method overriding in Java,4,P_iOnmdww8E,0.12426550127565861
MPNet,chebyshev,What is method overriding in Java,5,nhIB2S6NiFA,0.12813380360603333
MPNet,chebyshev,What are constructors in Java,1,LN45TyPWAAg,0.10275725368410349
MPNet,chebyshev,What are constructors in Java,2,nhIB2S6NiFA,0.1060657799243927
MPNet,chebyshev,What are constructors in Java,3,oKZnHNM9Ew4,0.10791674442589283
MPNet,chebyshev,What are constructors in Java,4,nRJWltqX4UY,0.11671553552150726
MPNet,chebyshev,What are constructors in Java,5,GvbdMwfjB98,0.11806434206664562
MPNet,chebyshev,What is object oriented programming in Java,1,DYbi93vuSaU,0.10237589105963707
MPNet,chebyshev,What is object oriented programming in Java,2,q2SGW2VgwAM,0.11177645158022642
MPNet,chebyshev,What is object oriented programming in Java,3,P_iOnmdww8E,0.11296135932207108
MPNet,chebyshev,What is object oriented programming in Java,4,ZD7CB6wKg8A,0.11494112573564053
MPNet,chebyshev,What is object oriented programming in Java,5,nRJWltqX4UY,0.12075230851769447
MPNet,chebyshev,What are 2D arrays in Java,1,Qf3Nczxm2AY,0.0836415650555864
MPNet,chebyshev,What are 2D arrays in Java,2,Vh4krbTnTAA,0.10891623422503471
MPNet,chebyshev,What are 2D arrays in Java,3,9dr2mHYYoug,0.11729630082845688
MPNet,chebyshev,What are 2D arrays in Java,4,KQVCAnh6Afk,0.12436075881123543
MPNet,chebyshev,What are 2D arrays in Java,5,Lk-b45vrT8U,0.13011441752314568
MPNet,chebyshev,What is Python programming,1,8KCuHHeC_M0,0.1037680096924305
MPNet,chebyshev,What is Python programming,2,IljPHDyBRog,0.11805801093578339
MPNet,chebyshev,What is Python programming,3,t35B5HjPm9Q,0.1186639852821827
MPNet,chebyshev,What is Python programming,4,XKHEtdqhLK8,0.11882071197032928
MPNet,chebyshev,What is Python programming,5,8A0E1dSyjFM,0.1209508366882801
MPNet,chebyshev,What are Python projects for beginners,1,XKHEtdqhLK8,0.10120621882379055
MPNet,chebyshev,What are Python projects for beginners,2,8KCuHHeC_M0,0.11066530272364616
MPNet,chebyshev,What are Python projects for beginners,3,q2SGW2VgwAM,0.12098187208175659
MPNet,chebyshev,What are Python projects for beginners,4,JVQNywo4AbU,0.12427644804120064
MPNet,chebyshev,What are Python projects for beginners,5,Q4377DH5Jso,0.12511898577213287
MPNet,chebyshev,How to build a weather app in Python,1,Q4377DH5Jso,0.07455451460555196
MPNet,chebyshev,How to build a weather app in Python,2,8KCuHHeC_M0,0.10800901986658573
MPNet,chebyshev,How to build a weather app in Python,3,VaDUGPMjzOM,0.11867299489676952
MPNet,chebyshev,How to build a weather app in Python,4,fy5QsDJmctQ,0.12199095450341702
MPNet,chebyshev,How to build a weather app in Python,5,l7IMBy4_nhA,0.12271672859787941
MPNet,chebyshev,What is React JS,1,CgkZ7MvWUAA,0.10081078112125397
MPNet,chebyshev,What is React JS,2,L-1sP3Ljhsg,0.130257710814476
MPNet,chebyshev,What is React JS,3,Y62mbztjmus,0.13323070853948593
MPNet,chebyshev,What is React JS,4,U2vxAEiaVRY,0.1369494404643774
MPNet,chebyshev,What is React JS,5,nbAaUpNDhRY,0.13784840796142817
MPNet,chebyshev,What is async await in JavaScript,1,Coyy79wRz_s,0.0982452742755413
MPNet,chebyshev,What is async await in JavaScript,2,9j1dZwFEJ-c,0.1213400587439537
MPNet,chebyshev,What is async await in JavaScript,3,WPmAu26LZKo,0.13819127529859543
MPNet,chebyshev,What is async await in JavaScript,4,62qN2RcpIAE,0.1425553560256958
MPNet,chebyshev,What is async await in JavaScript,5,nbAaUpNDhRY,0.14528785645961761
MultiQA,cosine,What are NumPy data types,1,fPopFeqw5sk,0.636025607585907
MultiQA,cosine,What are NumPy data types,2,81i_uSX9Vic,0.3856987953186035
MultiQA,cosine,What are NumPy data types,3,6WaBryk4fkE,0.30965882539749146
MultiQA,cosine,What are NumPy data types,4,OUnnuKHbmbU,0.2653122842311859
MultiQA,cosine,What are NumPy data types,5,aIQk1O08zpg,0.26289576292037964
MultiQA,cosine,What are important NumPy functions,1,81i_uSX9Vic,0.5060368180274963
MultiQA,cosine,What are important NumPy functions,2,fPopFeqw5sk,0.42691388726234436
MultiQA,cosine,What are important NumPy functions,3,89cGQjB5R4M,0.3291487991809845
MultiQA,cosine,What are important NumPy functions,4,vg7Hwd9TANY,0.32772526144981384
MultiQA,cosine,What are important NumPy functions,5,YOhrIov7PZA,0.3077085018157959
MultiQA,cosine,What are Python iterators,1,k0D3MQwLn7A,0.574713945388794
MultiQA,cosine,What are Python iterators,2,gOMW_n2-2Mw,0.4386121332645416
MultiQA,cosine,What are Python iterators,3,ZBlxaXMN_hU,0.4212529957294464
MultiQA,cosine,What are Python iterators,4,KWgYha0clzw,0.3999256193637848
MultiQA,cosine,What are Python iterators,5,wGlnsJFnGAI,0.37696120142936707
MultiQA,cosine,What are Python generators,1,ZBlxaXMN_hU,0.5058512091636658
MultiQA,cosine,What are Python generators,2,8KCuHHeC_M0,0.36638838052749634
MultiQA,cosine,What are Python generators,3,YOhrIov7PZA,0.3590613603591919
MultiQA,cosine,What are Python generators,4,wGlnsJFnGAI,0.34624722599983215
MultiQA,cosine,What are Python generators,5,XKHEtdqhLK8,0.33776700496673584
MultiQA,cosine,What is Matplotlib in Python,1,c9vhHUGdav0,0.6043816804885864
MultiQA,cosine,What is Matplotlib in Python,2,hunq_UOdmoo,0.3534451425075531
MultiQA,cosine,What is Matplotlib in Python,3,l7IMBy4_nhA,0.29553157091140747
MultiQA,cosine,What is Matplotlib in Python,4,XKHEtdqhLK8,0.29248297214508057
MultiQA,cosine,What is Matplotlib in Python,5,Qj3GlL5ckQA,0.2918004095554352
MultiQA,cosine,How to customize Matplotlib plots,1,c9vhHUGdav0,0.5795722603797913
MultiQA,cosine,How to customize Matplotlib plots,2,hunq_UOdmoo,0.5556255578994751
MultiQA,cosine,How to customize Matplotlib plots,3,OUnnuKHbmbU,0.22622808814048767
MultiQA,cosine,How to customize Matplotlib plots,4,fPopFeqw5sk,0.1746903657913208
MultiQA,cosine,How to customize Matplotlib plots,5,l7IMBy4_nhA,0.1735977828502655
MultiQA,cosine,What is a Pandas DataFrame,1,OUnnuKHbmbU,0.6054759621620178
MultiQA,cosine,What is a Pandas DataFrame,2,gOMW_n2-2Mw,0.28122079372406006
MultiQA,cosine,What is a Pandas DataFrame,3,fPopFeqw5sk,0.28005677461624146
MultiQA,cosine,What is a Pandas DataFrame,4,c9vhHUGdav0,0.24088023602962494
MultiQA,cosine,What is a Pandas DataFrame,5,w6hL_dszMxk,0.20893198251724243
MultiQA,cosine,What is NumPy slicing,1,6WaBryk4fkE,0.5702075362205505
MultiQA,cosine,What is NumPy slicing,2,wGlnsJFnGAI,0.44823452830314636
MultiQA,cosine,What is NumPy slicing,3,81i_uSX9Vic,0.43050625920295715
MultiQA,cosine,What is NumPy slicing,4,fPopFeqw5sk,0.37391388416290283
MultiQA,cosine,What is NumPy slicing,5,sPPGd4Lfh3s,0.27734312415122986
MultiQA,cosine,How to convert decimal to hexadecimal,1,mjiHc965UME,0.7902575731277466
MultiQA,cosine,How to convert decimal to hexadecimal,2,aMME_rYkoOU,0.7501659393310547
MultiQA,cosine,How to convert decimal to hexadecimal,3,J6qXny_UAK4,0.4338960647583008
MultiQA,cosine,How to convert decimal to hexadecimal,4,tg5Wv9Ba1lI,0.4251725673675537
MultiQA,cosine,How to convert decimal to hexadecimal,5,fy5QsDJmctQ,0.3561355173587799
MultiQA,cosine,What is the binary number system,1,J6qXny_UAK4,0.605646550655365
MultiQA,cosine,What is the binary number system,2,tg5Wv9Ba1lI,0.5998299717903137
MultiQA,cosine,What is the binary number system,3,9E3I1URu6fc,0.3545868992805481
MultiQA,cosine,What is the binary number system,4,fPopFeqw5sk,0.346424400806427
MultiQA,cosine,What is the binary number system,5,Gt2yBZAhsGM,0.3332342803478241
MultiQA,cosine,What are arrays in C programming,1,6Hk2aE_SRzY,0.7764354944229126
MultiQA,cosine,What are arrays in C programming,2,y4siEcxgOpM,0.6087034344673157
MultiQA,cosine,What are arrays in C programming,3,ah5bAnGpmKY,0.5929404497146606
MultiQA,cosine,What are arrays in C programming,4,Lk-b45vrT8U,0.5877693891525269
MultiQA,cosine,What are arrays in C programming,5,Vh4krbTnTAA,0.575075626373291
MultiQA,cosine,What is dynamic memory allocation in C,1,fc19HhHKtrA,0.6607526540756226
MultiQA,cosine,What is dynamic memory allocation in C,2,rUXjvybSPWc,0.5811663866043091
MultiQA,cosine,What is dynamic memory allocation in C,3,y4siEcxgOpM,0.40066930651664734
MultiQA,cosine,What is dynamic memory allocation in C,4,aIQk1O08zpg,0.3995438516139984
MultiQA,cosine,What is dynamic memory allocation in C,5,Lk-b45vrT8U,0.38436269760131836
MultiQA,cosine,How to read files in C,1,Hzg3kCHJcxI,0.6856873631477356
MultiQA,cosine,How to read files in C,2,eIlcl-mt3tg,0.6666851043701172
MultiQA,cosine,How to read files in C,3,87SH2Cn0s9A,0.48295116424560547
MultiQA,cosine,How to read files in C,4,6Hk2aE_SRzY,0.3978919982910156
MultiQA,cosine,How to read files in C,5,q8WDvrjPt0M,0.3943369388580322
MultiQA,cosine,What are for loops in C,1,zdAggA1q0eo,0.715852677822113
MultiQA,cosine,What are for loops in C,2,Rn16ugyorX0,0.6069859862327576
MultiQA,cosine,What are for loops in C,3,KWgYha0clzw,0.584243893623352
MultiQA,cosine,What are for loops in C,4,b4DPj0XAfSg,0.5828659534454346
MultiQA,cosine,What are for loops in C,5,WFzLcZk137s,0.5788318514823914
MultiQA,cosine,What are function prototypes in C,1,NEj2H7SoTzQ,0.805823802947998
MultiQA,cosine,What are function prototypes in C,2,Z5smVeUVNFU,0.4350226819515228
MultiQA,cosine,What are function prototypes in C,3,89cGQjB5R4M,0.39105042815208435
MultiQA,cosine,What are function prototypes in C,4,HFaxylC7bUc,0.3777717053890228
MultiQA,cosine,What are function prototypes in C,5,rUXjvybSPWc,0.37180566787719727
MultiQA,cosine,What is a switch statement in C,1,NtlSzRWhaOc,0.5508562922477722
MultiQA,cosine,What is a switch statement in C,2,N1twTeNMdOE,0.49011141061782837
MultiQA,cosine,What is a switch statement in C,3,Bx9b12FCF5o,0.45475637912750244
MultiQA,cosine,What is a switch statement in C,4,pSPQnXleaS8,0.434231162071228
MultiQA,cosine,What is a switch statement in C,5,z2fcWdoph4U,0.4165889322757721
MultiQA,cosine,What is Java multithreading,1,taI7G6U29L8,0.6623769402503967
MultiQA,cosine,What is Java multithreading,2,nhnAx79gxCM,0.4303296208381653
MultiQA,cosine,What is Java multithreading,3,QEF62Fm81h4,0.4219624996185303
MultiQA,cosine,What is Java multithreading,4,YOhrIov7PZA,0.3985978066921234
MultiQA,cosine,What is Java multithreading,5,v5p_SUfi710,0.3661940097808838
MultiQA,cosine,What are Java anonymous classes,1,P_iOnmdww8E,0.7536160349845886
MultiQA,cosine,What are Java anonymous classes,2,DYbi93vuSaU,0.4442797303199768
MultiQA,cosine,What are Java anonymous classes,3,KcEvHq8Pqs0,0.3940434455871582
MultiQA,cosine,What are Java anonymous classes,4,Kmgo00avvEw,0.38571515679359436
MultiQA,cosine,What are Java anonymous classes,5,ZD7CB6wKg8A,0.37051981687545776
MultiQA,cosine,How to write files in Java,1,Pg0aoSbrqOE,0.7061762809753418
MultiQA,cosine,How to write files in Java,2,Hzg3kCHJcxI,0.40205079317092896
MultiQA,cosine,How to write files in Java,3,A6sA9KItwpY,0.39860984683036804
MultiQA,cosine,How to write files in Java,4,eIlcl-mt3tg,0.379573255777359
MultiQA,cosine,How to write files in Java,5,q8WDvrjPt0M,0.3570861518383026
MultiQA,cosine,What is Java ArrayList,1,wsTSREgCE5E,0.5996417999267578
MultiQA,cosine,What is Java ArrayList,2,9dr2mHYYoug,0.5681428909301758
MultiQA,cosine,What is Java ArrayList,3,30MKAcoffIo,0.5456528663635254
MultiQA,cosine,What is Java ArrayList,4,Qf3Nczxm2AY,0.5231488943099976
MultiQA,cosine,What is Java ArrayList,5,nhIB2S6NiFA,0.48182782530784607
MultiQA,cosine,What are Java getters and setters,1,OjrR_C_UPjc,0.7114987969398499
MultiQA,cosine,What are Java getters and setters,2,8FmE_-QXg3Y,0.5609283447265625
MultiQA,cosine,What are Java getters and setters,3,KQVCAnh6Afk,0.516251266002655
MultiQA,cosine,What are Java getters and setters,4,GvbdMwfjB98,0.4210430681705475
MultiQA,cosine,What are Java getters and setters,5,v5p_SUfi710,0.40969640016555786
MultiQA,cosine,What is method overriding in Java,1,hx_DRanBRRM,0.7120801210403442
MultiQA,cosine,What is method overriding in Java,2,nhnAx79gxCM,0.7111606001853943
MultiQA,cosine,What is method overriding in Java,3,v5p_SUfi710,0.582442045211792
MultiQA,cosine,What is method overriding in Java,4,GvbdMwfjB98,0.5121989846229553
MultiQA,cosine,What is method overriding in Java,5,P_iOnmdww8E,0.4623851478099823
MultiQA,cosine,What are constructors in Java,1,ZD7CB6wKg8A,0.6701276898384094
MultiQA,cosine,What are constructors in Java,2,WPmAu26LZKo,0.5624575018882751
MultiQA,cosine,What are constructors in Java,3,nhIB2S6NiFA,0.5345620512962341
MultiQA,cosine,What are constructors in Java,4,oKZnHNM9Ew4,0.5114731192588806
MultiQA,cosine,What are constructors in Java,5,DYbi93vuSaU,0.4735351502895355
MultiQA,cosine,What is object oriented programming in Java,1,DYbi93vuSaU,0.7087390422821045
MultiQA,cosine,What is object oriented programming in Java,2,1XE-_s4ZBT8,0.5586560964584351
MultiQA,cosine,What is object oriented programming in Java,3,q2SGW2VgwAM,0.4788764715194702
MultiQA,cosine,What is object oriented programming in Java,4,GvbdMwfjB98,0.47011780738830566
MultiQA,cosine,What is object oriented programming in Java,5,nhIB2S6NiFA,0.469075471162796
MultiQA,cosine,What are 2D arrays in Java,1,Qf3Nczxm2AY,0.7833197116851807
MultiQA,cosine,What are 2D arrays in Java,2,Vh4krbTnTAA,0.6294893622398376
MultiQA,cosine,What are 2D arrays in Java,3,9dr2mHYYoug,0.5756104588508606
MultiQA,cosine,What are 2D arrays in Java,4,6Hk2aE_SRzY,0.5137037634849548
MultiQA,cosine,What are 2D arrays in Java,5,nhIB2S6NiFA,0.48939478397369385
MultiQA,cosine,What is Python programming,1,XKHEtdqhLK8,0.511272132396698
MultiQA,cosine,What is Python programming,2,8KCuHHeC_M0,0.4945458173751831
MultiQA,cosine,What is Python programming,3,1XE-_s4ZBT8,0.4598049819469452
MultiQA,cosine,What is Python programming,4,8A0E1dSyjFM,0.44831904768943787
MultiQA,cosine,What is Python programming,5,YOhrIov7PZA,0.4443294405937195
MultiQA,cosine,What are Python projects for beginners,1,8KCuHHeC_M0,0.6167198419570923
MultiQA,cosine,What are Python projects for beginners,2,XKHEtdqhLK8,0.6035476326942444
MultiQA,cosine,What are Python projects for beginners,3,q2SGW2VgwAM,0.3933159112930298
MultiQA,cosine,What are Python projects for beginners,4,Uvqmv3PGiXM,0.37182846665382385
MultiQA,cosine,What are Python projects for beginners,5,1XE-_s4ZBT8,0.3534863293170929
MultiQA,cosine,How to build a weather app in Python,1,Q4377DH5Jso,0.5356727838516235
MultiQA,cosine,How to build a weather app in Python,2,VaDUGPMjzOM,0.46801263093948364
MultiQA,cosine,How to build a weather app in Python,3,XKHEtdqhLK8,0.37172985076904297
MultiQA,cosine,How to build a weather app in Python,4,8KCuHHeC_M0,0.35039958357810974
MultiQA,cosine,How to build a weather app in Python,5,LI8KQ3pjQug,0.30523043870925903
